instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.iters,time,memory.mb,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_100_20_49_0.4_R_RC,0.4_R_RC,49,100,20,0.4,R,RC,1,0.793,118.394,215,645,0,0
HHCRSP_100_20_56_1.2_C_RC,1.2_C_RC,56,100,20,1.2,C,RC,503,1.012,125.079,195,585,0,0
HHCRSP_100_20_88_1.0_C_C,1.0_C_C,88,100,20,1.0,C,C,464,0.486,102.873,125.333,376,0,0
HHCRSP_100_20_56_1.0_R_R,1.0_R_R,56,100,20,1.0,R,R,1,0.898,123.743,213,639,0,0
HHCRSP_100_20_52_0.4_R_C,0.4_R_C,52,100,20,0.4,R,C,473,0.575,101.871,168.668,506.004,0,0
HHCRSP_100_20_31_1.0_C_C,1.0_C_C,31,100,20,1.0,C,C,451,0.928,122.766,154.667,464,0,0
HHCRSP_100_20_22_1.2_C_RC,1.2_C_RC,22,100,20,1.2,C,RC,439,0.79,125.745,167,501,0,0
HHCRSP_100_20_82_0.8_C_C,0.8_C_C,82,100,20,0.8,C,C,1,0.55,123.167,157,471,0,0
HHCRSP_100_20_53_1.6_C_C,1.6_C_C,53,100,20,1.6,C,C,444,0.909,122.242,120.667,362,0,0
HHCRSP_100_20_70_0.8_C_C,0.8_C_C,70,100,20,0.8,C,C,1,0.99,119.313,136.333,409,0,0
HHCRSP_100_20_63_1.2_R_RC,1.2_R_RC,63,100,20,1.2,R,RC,1,0.733,120.315,180.333,541,0,0
HHCRSP_100_20_21_1.6_R_C,1.6_R_C,21,100,20,1.6,R,C,1,0.991,127.37,109.667,329,0,0
HHCRSP_100_20_80_1.6_R_C,1.6_R_C,80,100,20,1.6,R,C,1,0.568,124.92,126,378,0,0
HHCRSP_100_20_17_0.4_C_C,0.4_C_C,17,100,20,0.4,C,C,1,0.866,120.227,178,534,0,0
HHCRSP_100_20_81_1.0_R_R,1.0_R_R,81,100,20,1.0,R,R,423,0.515,120.621,199.005,597.016,0,0
HHCRSP_100_20_40_1.0_R_R,1.0_R_R,40,100,20,1.0,R,R,1,1.097,128.364,211.667,635,0,0
HHCRSP_100_20_97_1.6_R_C,1.6_R_C,97,100,20,1.6,R,C,477,0.479,123.367,143.337,430.01,0,0
HHCRSP_100_20_20_0.4_R_RC,0.4_R_RC,20,100,20,0.4,R,RC,437,0.994,125.783,180.333,541,0,0
HHCRSP_100_20_24_1.0_C_RC,1.0_C_RC,24,100,20,1.0,C,RC,1,0.644,121.187,178,534,0,0
HHCRSP_100_20_73_0.8_R_C,0.8_R_C,73,100,20,0.8,R,C,480,0.529,121.389,149.335,448.004,0,0
HHCRSP_100_20_53_1.2_R_C,1.2_R_C,53,100,20,1.2,R,C,447,0.901,122.746,133,399,0,0
HHCRSP_100_20_14_0.8_R_C,0.8_R_C,14,100,20,0.8,R,C,469,0.808,122.086,184.667,554,0,0
HHCRSP_100_20_19_0.8_C_RC,0.8_C_RC,19,100,20,0.8,C,RC,1,0.866,121.535,157.333,472,0,0
HHCRSP_100_20_92_1.2_C_C,1.2_C_C,92,100,20,1.2,C,C,486,0.422,99.0068,149.667,449,0,0
HHCRSP_100_20_1_1.0_R_C,1.0_R_C,1,100,20,1.0,R,C,471,0.886,123.526,118.334,355.003,0,0
HHCRSP_100_20_68_0.8_R_C,0.8_R_C,68,100,20,0.8,R,C,1,0.888,130.772,109.333,328,0,0
HHCRSP_100_20_42_1.2_R_C,1.2_R_C,42,100,20,1.2,R,C,478,0.533,118.653,129.671,389.012,0,0
HHCRSP_100_20_11_0.4_R_C,0.4_R_C,11,100,20,0.4,R,C,498,0.602,99.8574,170.669,512.007,0,0
HHCRSP_100_20_89_1.6_R_RC,1.6_R_RC,89,100,20,1.6,R,RC,1,0.485,102.513,169,507,0,0
HHCRSP_100_20_24_1.0_C_R,1.0_C_R,24,100,20,1.0,C,R,468,0.671,120.293,190,570,0,0
HHCRSP_100_20_69_1.6_R_RC,1.6_R_RC,69,100,20,1.6,R,RC,412,0.642,117.146,196.333,589,0,0
HHCRSP_100_20_63_1.0_C_R,1.0_C_R,63,100,20,1.0,C,R,480,0.916,121.519,218,654,0,0
HHCRSP_100_20_78_1.0_R_RC,1.0_R_RC,78,100,20,1.0,R,RC,489,0.427,114.984,195.333,586,0,0
HHCRSP_100_20_45_0.4_R_C,0.4_R_C,45,100,20,0.4,R,C,492,0.756,119.651,186,558,0,0
HHCRSP_100_20_90_1.2_C_RC,1.2_C_RC,90,100,20,1.2,C,RC,1,0.405,99.2412,188,564,0,0
HHCRSP_100_20_84_1.6_C_C,1.6_C_C,84,100,20,1.6,C,C,1,0.6,122.357,118.333,355,0,0
HHCRSP_100_20_9_0.8_R_RC,0.8_R_RC,9,100,20,0.8,R,RC,485,0.602,124.244,184.667,554,0,0
HHCRSP_100_20_14_1.0_C_RC,1.0_C_RC,14,100,20,1.0,C,RC,1,0.699,123.655,195.667,587,0,0
HHCRSP_100_20_98_0.8_R_C,0.8_R_C,98,100,20,0.8,R,C,1,0.586,124.752,157.667,473,0,0
HHCRSP_100_20_7_1.6_C_C,1.6_C_C,7,100,20,1.6,C,C,442,0.599,119.292,128,384,0,0
HHCRSP_100_20_65_0.8_C_RC,0.8_C_RC,65,100,20,0.8,C,RC,469,0.753,120.059,179.667,539,0,0
HHCRSP_100_20_84_1.6_C_RC,1.6_C_RC,84,100,20,1.6,C,RC,456,0.572,123.858,197,591,0,0
HHCRSP_100_20_63_0.8_R_C,0.8_R_C,63,100,20,0.8,R,C,1,0.835,120.667,147.667,443,0,0
HHCRSP_100_20_75_1.6_C_RC,1.6_C_RC,75,100,20,1.6,C,RC,481,0.427,99.4023,164.667,494.002,0,0
HHCRSP_100_20_4_1.6_R_RC,1.6_R_RC,4,100,20,1.6,R,RC,1,1.281,133.52,169,507,0,0
HHCRSP_100_20_32_1.6_C_RC,1.6_C_RC,32,100,20,1.6,C,RC,484,0.575,119.949,196.667,590,0,0
HHCRSP_100_20_34_1.0_R_C,1.0_R_C,34,100,20,1.0,R,C,461,0.775,121.921,128,384,0,0
HHCRSP_100_20_32_0.4_R_C,0.4_R_C,32,100,20,0.4,R,C,1,0.486,101.844,166.667,500,0,0
HHCRSP_100_20_92_1.0_R_R,1.0_R_R,92,100,20,1.0,R,R,500,0.386,99.7354,249.333,748,0,0
HHCRSP_100_20_96_0.8_C_RC,0.8_C_RC,96,100,20,0.8,C,RC,1,0.439,117.784,192,576,0,0
HHCRSP_100_20_65_0.8_C_C,0.8_C_C,65,100,20,0.8,C,C,479,0.769,123.709,164.333,493,0,0
HHCRSP_100_20_65_0.8_R_C,0.8_R_C,65,100,20,0.8,R,C,1,0.707,119.334,154,462,0,0
HHCRSP_100_20_72_1.0_R_RC,1.0_R_RC,72,100,20,1.0,R,RC,489,0.578,123.305,184.667,554,0,0
HHCRSP_100_20_50_0.8_R_RC,0.8_R_RC,50,100,20,0.8,R,RC,1,0.951,112.956,199,597,0,0
HHCRSP_100_20_40_1.6_R_C,1.6_R_C,40,100,20,1.6,R,C,426,1.305,130.283,107.333,322,0,0
HHCRSP_100_20_76_1.6_R_RC,1.6_R_RC,76,100,20,1.6,R,RC,472,0.448,102.154,167.333,502,0,0
HHCRSP_100_20_24_1.0_R_R,1.0_R_R,24,100,20,1.0,R,R,486,0.671,119.693,210,630,0,0
HHCRSP_100_20_74_0.4_C_RC,0.4_C_RC,74,100,20,0.4,C,RC,1,0.473,118.57,167.667,503,0,0
HHCRSP_100_20_87_1.2_R_C,1.2_R_C,87,100,20,1.2,R,C,487,0.548,121.865,147.333,442,0,0
HHCRSP_100_20_76_1.6_C_C,1.6_C_C,76,100,20,1.6,C,C,471,0.507,102.215,107,321,0,0
HHCRSP_100_20_47_0.8_C_C,0.8_C_C,47,100,20,0.8,C,C,500,0.664,100.157,163,489,0,0
HHCRSP_100_20_17_1.6_C_C,1.6_C_C,17,100,20,1.6,C,C,1,0.769,108.548,102.667,308,0,0
HHCRSP_100_20_87_0.8_R_C,0.8_R_C,87,100,20,0.8,R,C,463,0.525,119.003,179.667,539,0,0
HHCRSP_100_20_97_1.0_R_RC,1.0_R_RC,97,100,20,1.0,R,RC,490,0.446,116.507,169.342,508.025,0,0
HHCRSP_100_20_32_0.8_C_C,0.8_C_C,32,100,20,0.8,C,C,474,0.692,101.314,157.667,473,0,0
HHCRSP_100_20_11_0.4_C_RC,0.4_C_RC,11,100,20,0.4,C,RC,518,0.56,99.4756,215.001,645.002,0,0
HHCRSP_100_20_69_1.2_R_RC,1.2_R_RC,69,100,20,1.2,R,RC,1,0.505,115.985,191.667,575,0,0
HHCRSP_100_20_26_1.6_R_RC,1.6_R_RC,26,100,20,1.6,R,RC,487,0.808,117.396,183,549,0,0
HHCRSP_100_20_29_1.6_C_C,1.6_C_C,29,100,20,1.6,C,C,488,0.826,121.216,113.669,341.007,0,0
HHCRSP_100_20_17_1.6_C_RC,1.6_C_RC,17,100,20,1.6,C,RC,477,0.832,117.893,166.667,500,0,0
HHCRSP_100_20_47_0.4_R_C,0.4_R_C,47,100,20,0.4,R,C,1,0.66,115.564,157.333,472,0,0
HHCRSP_100_20_23_1.6_C_C,1.6_C_C,23,100,20,1.6,C,C,1,0.931,126.091,98,294,0,0
HHCRSP_100_20_76_0.4_C_C,0.4_C_C,76,100,20,0.4,C,C,442,0.439,118.58,176.001,528.002,0,0
HHCRSP_100_20_36_1.0_C_C,1.0_C_C,36,100,20,1.0,C,C,1,0.66,99.0381,129.333,388,0,0
HHCRSP_100_20_10_1.0_R_RC,1.0_R_RC,10,100,20,1.0,R,RC,1,0.54,124.381,174.667,524,0,0
HHCRSP_100_20_44_1.0_C_RC,1.0_C_RC,44,100,20,1.0,C,RC,463,0.769,111.564,190,570,0,0
HHCRSP_100_20_34_0.8_R_RC,0.8_R_RC,34,100,20,0.8,R,RC,1,0.835,119.905,176.667,530,0,0
HHCRSP_100_20_25_1.2_C_RC,1.2_C_RC,25,100,20,1.2,C,RC,1,0.708,100.742,167.333,502,0,0
HHCRSP_100_20_89_0.8_C_RC,0.8_C_RC,89,100,20,0.8,C,RC,488,0.47,106.205,180.667,542,0,0
HHCRSP_100_20_72_0.8_R_RC,0.8_R_RC,72,100,20,0.8,R,RC,482,0.536,122.779,190.333,571,0,0
HHCRSP_100_20_24_0.4_R_C,0.4_R_C,24,100,20,0.4,R,C,1,0.81,118.715,174.333,523,0,0
HHCRSP_100_20_77_1.0_C_C,1.0_C_C,77,100,20,1.0,C,C,1,0.558,122.427,130.667,392,0,0
HHCRSP_100_20_90_1.0_C_C,1.0_C_C,90,100,20,1.0,C,C,1,0.437,99.8418,158.667,476,0,0
HHCRSP_100_20_6_1.2_R_C,1.2_R_C,6,100,20,1.2,R,C,1,0.551,99.2383,117.333,352,0,0
HHCRSP_100_20_86_1.6_C_C,1.6_C_C,86,100,20,1.6,C,C,1,0.57,122.303,117,351,0,0
HHCRSP_100_20_50_0.4_C_RC,0.4_C_RC,50,100,20,0.4,C,RC,474,0.798,124.056,225.333,676,0,0
HHCRSP_100_20_20_1.2_R_RC,1.2_R_RC,20,100,20,1.2,R,RC,445,0.727,128.043,189.667,569,0,0
HHCRSP_100_20_65_1.0_C_R,1.0_C_R,65,100,20,1.0,C,R,456,0.7,101.037,195.333,586,0,0
HHCRSP_100_20_19_0.4_C_RC,0.4_C_RC,19,100,20,0.4,C,RC,454,0.782,116.627,197.333,592,0,0
HHCRSP_100_20_77_0.4_R_RC,0.4_R_RC,77,100,20,0.4,R,RC,476,0.535,123.903,185.002,555.005,0,0
HHCRSP_100_20_9_1.0_R_RC,1.0_R_RC,9,100,20,1.0,R,RC,486,0.595,111.74,171.667,515,0,0
HHCRSP_100_20_91_1.2_R_C,1.2_R_C,91,100,20,1.2,R,C,1,0.437,118.628,148.667,446,0,0
HHCRSP_100_20_3_1.0_R_RC,1.0_R_RC,3,100,20,1.0,R,RC,475,1.055,128.384,179,537,0,0
HHCRSP_100_20_69_0.8_R_RC,0.8_R_RC,69,100,20,0.8,R,RC,1,0.6,102.085,172.667,518,0,0
HHCRSP_100_20_62_0.8_R_RC,0.8_R_RC,62,100,20,0.8,R,RC,432,0.656,119.146,204.667,614,0,0
HHCRSP_100_20_19_1.0_R_C,1.0_R_C,19,100,20,1.0,R,C,1,0.455,99.9648,137.667,413,0,0
HHCRSP_100_20_79_1.6_R_RC,1.6_R_RC,79,100,20,1.6,R,RC,1,0.441,116.353,165.667,497,0,0
HHCRSP_100_20_12_1.6_R_C,1.6_R_C,12,100,20,1.6,R,C,483,0.602,117.924,119,357,0,0
HHCRSP_100_20_82_0.8_C_RC,0.8_C_RC,82,100,20,0.8,C,RC,497,0.534,105.729,185.667,557,0,0
HHCRSP_100_20_22_1.2_R_C,1.2_R_C,22,100,20,1.2,R,C,1,0.84,127.56,127,381,0,0
HHCRSP_100_20_76_0.8_R_RC,0.8_R_RC,76,100,20,0.8,R,RC,481,0.453,101.486,192.668,578.005,0,0
HHCRSP_100_20_71_1.2_C_C,1.2_C_C,71,100,20,1.2,C,C,1,0.801,120.466,129.333,388,0,0
HHCRSP_100_20_72_1.2_R_RC,1.2_R_RC,72,100,20,1.2,R,RC,1,0.528,123.559,186.333,559,0,0
HHCRSP_100_20_24_1.6_R_RC,1.6_R_RC,24,100,20,1.6,R,RC,470,0.627,120.624,185.333,556,0,0
HHCRSP_100_20_77_0.4_R_C,0.4_R_C,77,100,20,0.4,R,C,1,0.569,121.782,167.667,503,0,0
HHCRSP_100_20_55_1.6_R_RC,1.6_R_RC,55,100,20,1.6,R,RC,1,0.912,121.484,180.333,541,0,0
HHCRSP_100_20_25_0.4_C_C,0.4_C_C,25,100,20,0.4,C,C,456,0.696,98.4707,177.667,533,0,0
HHCRSP_100_20_26_1.0_R_R,1.0_R_R,26,100,20,1.0,R,R,476,0.795,102.125,222,666,0,0
HHCRSP_100_20_10_1.2_R_RC,1.2_R_RC,10,100,20,1.2,R,RC,493,0.717,124.462,184.667,554,0,0
HHCRSP_100_20_67_0.8_C_RC,0.8_C_RC,67,100,20,0.8,C,RC,481,1.014,127.854,228,684,0,0
HHCRSP_100_20_24_0.8_C_RC,0.8_C_RC,24,100,20,0.8,C,RC,474,0.73,116.942,201,603,0,0
HHCRSP_100_20_12_1.6_R_RC,1.6_R_RC,12,100,20,1.6,R,RC,1,0.815,120.256,181.333,544,0,0
HHCRSP_100_20_65_1.6_R_C,1.6_R_C,65,100,20,1.6,R,C,456,0.659,118.831,123.667,371,0,0
HHCRSP_100_20_95_1.0_R_R,1.0_R_R,95,100,20,1.0,R,R,459,0.465,119.067,206.333,619,0,0
HHCRSP_100_20_60_1.0_C_C,1.0_C_C,60,100,20,1.0,C,C,379,0.371,90.2471,141.341,424.025,0,0
HHCRSP_100_20_71_1.0_R_C,1.0_R_C,71,100,20,1.0,R,C,1,0.85,121.422,151.667,455,0,0
HHCRSP_100_20_10_0.4_R_RC,0.4_R_RC,10,100,20,0.4,R,RC,471,0.574,124.747,198,594,0,0
HHCRSP_100_20_43_0.4_R_RC,0.4_R_RC,43,100,20,0.4,R,RC,1,0.837,123.896,188,564,0,0
HHCRSP_100_20_78_0.4_C_RC,0.4_C_RC,78,100,20,0.4,C,RC,498,0.451,100.342,213,639,0,0
HHCRSP_100_20_62_1.2_C_RC,1.2_C_RC,62,100,20,1.2,C,RC,1,0.905,121.226,193.667,581,0,0
HHCRSP_100_20_50_1.6_R_C,1.6_R_C,50,100,20,1.6,R,C,1,1.032,128.017,129.667,389,0,0
HHCRSP_100_20_45_1.6_C_RC,1.6_C_RC,45,100,20,1.6,C,RC,464,0.826,117.047,189.333,568,0,0
HHCRSP_100_20_50_0.4_R_RC,0.4_R_RC,50,100,20,0.4,R,RC,460,0.591,122.279,225,675,0,0
HHCRSP_100_20_86_1.0_C_C,1.0_C_C,86,100,20,1.0,C,C,447,0.509,121.258,150.667,452,0,0
HHCRSP_100_20_87_0.8_C_RC,0.8_C_RC,87,100,20,0.8,C,RC,488,0.478,100.372,207.667,623,0,0
HHCRSP_100_20_47_1.2_R_RC,1.2_R_RC,47,100,20,1.2,R,RC,501,0.513,99.9707,194.667,584,0,0
HHCRSP_100_20_49_0.4_R_C,0.4_R_C,49,100,20,0.4,R,C,423,0.783,118.427,207,621,0,0
HHCRSP_100_20_79_1.0_C_C,1.0_C_C,79,100,20,1.0,C,C,1,0.524,120.34,124.333,373,0,0
HHCRSP_100_20_10_1.0_R_C,1.0_R_C,10,100,20,1.0,R,C,498,0.589,112.031,136,408,0,0
HHCRSP_100_20_87_1.0_C_R,1.0_C_R,87,100,20,1.0,C,R,476,0.539,108.355,214.333,643,0,0
HHCRSP_100_20_74_0.8_R_C,0.8_R_C,74,100,20,0.8,R,C,1,0.47,119.014,156.333,469,0,0
HHCRSP_100_20_20_1.0_R_R,1.0_R_R,20,100,20,1.0,R,R,1,0.702,128.475,216.667,650,0,0
HHCRSP_100_20_73_0.8_R_RC,0.8_R_RC,73,100,20,0.8,R,RC,477,0.416,116.302,195.344,586.031,0,0
HHCRSP_100_20_80_1.0_R_R,1.0_R_R,80,100,20,1.0,R,R,1,0.675,130.706,210.667,632,0,0
HHCRSP_100_20_88_1.0_R_C,1.0_R_C,88,100,20,1.0,R,C,476,0.474,118.546,133.667,401,0,0
HHCRSP_100_20_21_1.0_R_C,1.0_R_C,21,100,20,1.0,R,C,1,0.836,126.422,128.667,386,0,0
HHCRSP_100_20_94_1.6_R_C,1.6_R_C,94,100,20,1.6,R,C,517,0.381,98.6455,122.333,367,0,0
HHCRSP_100_20_50_1.0_R_C,1.0_R_C,50,100,20,1.0,R,C,1,0.738,129.531,133.333,400,0,0
HHCRSP_100_20_36_0.8_C_RC,0.8_C_RC,36,100,20,0.8,C,RC,1,0.569,97.918,165.667,497,0,0
HHCRSP_100_20_17_1.0_R_RC,1.0_R_RC,17,100,20,1.0,R,RC,477,0.784,117.009,191.333,574,0,0
HHCRSP_100_20_23_1.0_R_C,1.0_R_C,23,100,20,1.0,R,C,477,0.855,119.058,115.667,347,0,0
HHCRSP_100_20_40_0.8_R_C,0.8_R_C,40,100,20,0.8,R,C,1,0.827,127.002,120,360,0,0
HHCRSP_100_20_60_0.8_C_RC,0.8_C_RC,60,100,20,0.8,C,RC,413,0.536,96.2217,176.364,529.092,0,0
HHCRSP_100_20_26_1.2_C_RC,1.2_C_RC,26,100,20,1.2,C,RC,466,0.728,104.521,189,567,0,0
HHCRSP_100_20_38_1.0_C_RC,1.0_C_RC,38,100,20,1.0,C,RC,1,1.096,126.444,201.667,605,0,0
HHCRSP_100_20_45_1.6_C_C,1.6_C_C,45,100,20,1.6,C,C,477,0.842,119.137,107.667,323,0,0
HHCRSP_100_20_43_1.2_R_C,1.2_R_C,43,100,20,1.2,R,C,445,0.916,107.676,152,456,0,0
HHCRSP_100_20_71_1.2_C_RC,1.2_C_RC,71,100,20,1.2,C,RC,507,0.931,120.878,194,582,0,0
HHCRSP_100_20_40_1.6_C_RC,1.6_C_RC,40,100,20,1.6,C,RC,1,1.266,131.262,183.333,550,0,0
HHCRSP_100_20_41_1.2_C_RC,1.2_C_RC,41,100,20,1.2,C,RC,474,0.654,97.7578,163,489,0,0
HHCRSP_100_20_52_1.0_R_RC,1.0_R_RC,52,100,20,1.0,R,RC,449,0.669,97.3262,174.667,524.002,0,0
HHCRSP_100_20_13_1.0_C_R,1.0_C_R,13,100,20,1.0,C,R,1,0.761,117.913,189.667,569,0,0
HHCRSP_100_20_25_1.0_R_C,1.0_R_C,25,100,20,1.0,R,C,1,0.529,98.3496,124,372,0,0
HHCRSP_100_20_86_0.4_R_RC,0.4_R_RC,86,100,20,0.4,R,RC,1,0.547,121.068,207.333,622,0,0
HHCRSP_100_20_70_1.2_C_C,1.2_C_C,70,100,20,1.2,C,C,1,0.978,123.852,133.333,400,0,0
HHCRSP_100_20_94_0.4_R_C,0.4_R_C,94,100,20,0.4,R,C,519,0.391,97.0479,178.334,535.003,0,0
HHCRSP_100_20_47_0.8_C_RC,0.8_C_RC,47,100,20,0.8,C,RC,471,0.55,100.181,185,555,0,0
HHCRSP_100_20_36_1.0_R_RC,1.0_R_RC,36,100,20,1.0,R,RC,474,0.555,99.2842,201,603,0,0
HHCRSP_100_20_77_1.6_C_RC,1.6_C_RC,77,100,20,1.6,C,RC,476,0.482,117.738,175.333,526,0,0
HHCRSP_100_20_18_1.6_R_RC,1.6_R_RC,18,100,20,1.6,R,RC,455,0.743,119.644,188.335,565.006,0,0
HHCRSP_100_20_97_1.2_R_RC,1.2_R_RC,97,100,20,1.2,R,RC,457,0.453,120.322,173.037,519.111,0,0
HHCRSP_100_20_71_1.0_C_R,1.0_C_R,71,100,20,1.0,C,R,1,0.831,121.297,186.333,559,0,0
HHCRSP_100_20_73_1.2_R_RC,1.2_R_RC,73,100,20,1.2,R,RC,497,0.526,121.542,174.341,523.023,0,0
HHCRSP_100_20_11_0.8_R_RC,0.8_R_RC,11,100,20,0.8,R,RC,525,0.58,99.2744,222,666,0,0
HHCRSP_100_20_94_1.2_R_RC,1.2_R_RC,94,100,20,1.2,R,RC,519,0.359,95.7441,181.001,543.004,0,0
HHCRSP_100_20_3_0.4_R_RC,0.4_R_RC,3,100,20,0.4,R,RC,1,0.941,124.493,194.333,583,0,0
HHCRSP_100_20_98_1.2_C_C,1.2_C_C,98,100,20,1.2,C,C,1,0.623,125.871,137.333,412,0,0
HHCRSP_100_20_11_1.2_R_C,1.2_R_C,11,100,20,1.2,R,C,519,0.378,97.6787,118,354,0,0
HHCRSP_100_20_14_0.8_R_RC,0.8_R_RC,14,100,20,0.8,R,RC,1,0.694,121.406,209.667,629,0,0
HHCRSP_100_20_85_1.0_C_R,1.0_C_R,85,100,20,1.0,C,R,495,0.392,98.8008,214.333,643,0,0
HHCRSP_100_20_49_1.0_C_C,1.0_C_C,49,100,20,1.0,C,C,1,0.63,120.18,137.333,412,0,0
HHCRSP_100_20_61_1.2_C_RC,1.2_C_RC,61,100,20,1.2,C,RC,449,0.726,123.148,183.667,551,0,0
HHCRSP_100_20_18_1.2_C_C,1.2_C_C,18,100,20,1.2,C,C,1,0.478,118.495,128.001,384.005,0,0
HHCRSP_100_20_78_1.0_R_C,1.0_R_C,78,100,20,1.0,R,C,505,0.54,120.625,165.333,496,0,0
HHCRSP_100_20_41_1.2_R_RC,1.2_R_RC,41,100,20,1.2,R,RC,1,0.617,97.791,148.667,446,0,0
HHCRSP_100_20_83_0.4_R_RC,0.4_R_RC,83,100,20,0.4,R,RC,1,0.639,124.31,192.333,577,0,0
HHCRSP_100_20_93_1.6_R_C,1.6_R_C,93,100,20,1.6,R,C,467,0.453,101.313,132.338,397.013,0,0
HHCRSP_100_20_67_0.8_R_C,0.8_R_C,67,100,20,0.8,R,C,1,0.805,125.559,141,423,0,0
HHCRSP_100_20_40_1.0_C_R,1.0_C_R,40,100,20,1.0,C,R,1,0.85,128.369,196.667,590,0,0
HHCRSP_100_20_20_0.4_R_C,0.4_R_C,20,100,20,0.4,R,C,461,1.059,126.183,180,540,0,0
HHCRSP_100_20_26_0.8_C_C,0.8_C_C,26,100,20,0.8,C,C,480,0.702,122.175,151,453,0,0
HHCRSP_100_20_28_1.0_R_R,1.0_R_R,28,100,20,1.0,R,R,475,0.639,114.562,213.002,639.005,0,0
HHCRSP_100_20_99_0.8_R_RC,0.8_R_RC,99,100,20,0.8,R,RC,506,0.528,122.221,178,534,0,0
HHCRSP_100_20_32_1.2_R_RC,1.2_R_RC,32,100,20,1.2,R,RC,454,0.466,99.9717,194,582,0,0
HHCRSP_100_20_6_1.6_C_RC,1.6_C_RC,6,100,20,1.6,C,RC,1,0.741,117.156,181,543,0,0
HHCRSP_100_20_98_0.8_R_RC,0.8_R_RC,98,100,20,0.8,R,RC,1,0.619,126.068,170.333,511,0,0
HHCRSP_100_20_53_1.0_R_R,1.0_R_R,53,100,20,1.0,R,R,1,0.898,124.526,195.333,586,0,0
HHCRSP_100_20_46_1.0_C_RC,1.0_C_RC,46,100,20,1.0,C,RC,466,0.59,98.2266,185.333,556,0,0
HHCRSP_100_20_79_0.8_R_C,0.8_R_C,79,100,20,0.8,R,C,1,0.448,117.838,136.333,409,0,0
HHCRSP_100_20_26_0.4_C_RC,0.4_C_RC,26,100,20,0.4,C,RC,1,0.687,116.495,202.333,607,0,0
HHCRSP_100_20_31_0.8_R_RC,0.8_R_RC,31,100,20,0.8,R,RC,1,0.671,124.374,199,597,0,0
HHCRSP_100_20_74_0.4_R_C,0.4_R_C,74,100,20,0.4,R,C,1,0.489,119.413,174,522,0,0
HHCRSP_100_20_56_0.8_R_C,0.8_R_C,56,100,20,0.8,R,C,1,0.929,121.362,150,450,0,0
HHCRSP_100_20_78_1.6_R_C,1.6_R_C,78,100,20,1.6,R,C,484,0.482,118.067,109.667,329,0,0
HHCRSP_100_20_31_1.2_R_C,1.2_R_C,31,100,20,1.2,R,C,453,0.837,112.96,140,420,0,0
HHCRSP_100_20_32_0.4_R_RC,0.4_R_RC,32,100,20,0.4,R,RC,1,0.563,118.909,204,612,0,0
HHCRSP_100_20_48_1.0_C_R,1.0_C_R,48,100,20,1.0,C,R,527,0.495,97.1504,214.669,644.007,0,0
HHCRSP_100_20_30_1.0_R_C,1.0_R_C,30,100,20,1.0,R,C,473,0.735,117.434,133.333,400,0,0
HHCRSP_100_20_51_1.0_C_C,1.0_C_C,51,100,20,1.0,C,C,1,0.622,117.941,152.333,457,0,0
HHCRSP_100_20_15_1.0_R_R,1.0_R_R,15,100,20,1.0,R,R,1,0.835,124.256,212.667,638,0,0
HHCRSP_100_20_37_1.6_C_C,1.6_C_C,37,100,20,1.6,C,C,1,0.647,100.123,97,291,0,0
HHCRSP_100_20_79_0.4_R_C,0.4_R_C,79,100,20,0.4,R,C,1,0.505,120.791,158.333,475,0,0
HHCRSP_100_20_100_1.0_C_C,1.0_C_C,100,100,20,1.0,C,C,1,0.608,127.339,142,426,0,0
HHCRSP_100_20_27_1.6_C_RC,1.6_C_RC,27,100,20,1.6,C,RC,517,0.566,102.297,202.333,607,0,0
HHCRSP_100_20_6_1.0_R_RC,1.0_R_RC,6,100,20,1.0,R,RC,466,0.729,103.865,180.333,541,0,0
HHCRSP_100_20_5_0.4_R_RC,0.4_R_RC,5,100,20,0.4,R,RC,439,0.643,98.8486,199.333,598,0,0
HHCRSP_100_20_2_0.4_R_RC,0.4_R_RC,2,100,20,0.4,R,RC,526,0.547,119.596,214.333,643,0,0
HHCRSP_100_20_55_0.8_C_C,0.8_C_C,55,100,20,0.8,C,C,1,0.831,106.688,162,486,0,0
HHCRSP_100_20_74_0.8_R_RC,0.8_R_RC,74,100,20,0.8,R,RC,1,0.493,119.673,181.333,544,0,0
HHCRSP_100_20_98_0.4_R_RC,0.4_R_RC,98,100,20,0.4,R,RC,1,0.605,125.73,172.667,518,0,0
HHCRSP_100_20_14_1.6_R_C,1.6_R_C,14,100,20,1.6,R,C,480,0.683,104.745,130.333,391,0,0
HHCRSP_100_20_5_0.8_C_C,0.8_C_C,5,100,20,0.8,C,C,1,0.618,97.4766,112.667,338,0,0
HHCRSP_100_20_95_1.6_C_C,1.6_C_C,95,100,20,1.6,C,C,1,0.43,100.468,108.333,325,0,0
HHCRSP_100_20_77_0.8_C_RC,0.8_C_RC,77,100,20,0.8,C,RC,484,0.461,116.969,183.333,550,0,0
HHCRSP_100_20_1_1.0_R_R,1.0_R_R,1,100,20,1.0,R,R,473,0.927,124.028,195,585,0,0
HHCRSP_100_20_84_0.4_R_C,0.4_R_C,84,100,20,0.4,R,C,1,0.592,123.901,187,561,0,0
HHCRSP_100_20_75_1.6_R_C,1.6_R_C,75,100,20,1.6,R,C,1,0.377,98.9824,94.6667,284,0,0
